,0
125745,1468
125746,1468
125747,1468
125748,1468
125749,1468
125750,1468
125751,1468
125752,1468
125753,1468
125754,1468
125755,1468
125756,1468
125757,1468
125758,1468
125759,1468
125760,1468
125761,1468
125762,1468
125763,1468
125764,1468
125765,1468
125766,1468
125767,1468
125768,1468
125769,1468
125770,1468
125771,1468
125772,1468
125773,1468
125774,139
125775,1468
125776,1468
125777,1468
125778,1468
125779,1468
125780,1468
125781,1468
125782,1468
125783,1468
125784,1468
125785,1468
125786,1468
125787,1468
125788,1468
125789,1468
125790,116
125791,111
125792,124
125793,144
125794,1468
125795,1468
125796,1468
125797,1468
125798,1468
125799,1468
125800,1468
125801,1468
125802,125
125803,83
125804,1468
125805,1468
125806,1468
125807,1468
125808,1468
125809,1468
125810,1468
125811,1468
125812,1468
125813,1468
125814,1468
125815,1468
125816,1468
125817,1468
125818,1468
125819,1468
125820,96
125821,66
125822,1468
125823,1468
125824,1468
125825,1468
125826,1468
125827,1468
125828,1468
125829,1468
125830,1468
125831,1468
125832,1468
125833,1468
125834,1468
125835,1468
125836,1468
125837,1468
125838,1468
125839,1468
125840,1468
125841,1468
125842,131
125843,1468
125844,1468
125845,1468
125846,1468
125847,1468
125848,1468
125849,1468
125850,1468
125851,1468
125852,1468
125853,1468
125854,1468
125855,1468
125856,1468
125857,1468
125858,1468
125859,1468
125860,1468
125861,1468
125862,1468
125863,1468
125864,1468
125865,1468
125866,71
125867,1468
125868,1468
125869,1468
125870,1468
125871,1468
125872,1468
125873,1468
125874,1468
125875,1468
125876,1468
125877,1468
125878,1468
125879,1468
125880,1468
125881,1468
125882,1468
125883,1468
125884,1468
125885,1468
125886,1468
125887,1468
125888,1468
125889,1468
125890,1468
125891,1468
125892,1468
125893,86
125894,1468
125895,1468
125896,1468
125897,1468
125898,1468
125899,1468
125900,1468
125901,1468
125902,1468
125903,1468
125904,1468
125905,1468
125906,1468
125907,1468
125908,1468
125909,1468
125910,1468
125911,1468
125912,1468
125913,1468
125914,1468
125915,1468
125916,1468
125917,1468
125918,1468
125919,1468
125920,1468
125921,1468
125922,1468
125923,1468
125924,1468
125925,1468
125926,1468
125927,1468
125928,1468
125929,1468
125930,1468
125931,1468
125932,1468
125933,1468
125934,1468
125935,1468
125936,1468
125937,1468
125938,1468
125939,1468
125940,1468
125941,1468
125942,1468
125943,1468
125944,1468
125945,1468
125946,1468
125947,1468
125948,1468
125949,1468
125950,1468
125951,1468
125952,120
125953,1468
125954,1468
125955,1468
125956,1468
125957,1468
125958,1468
125959,1468
125960,1468
125961,1468
125962,1468
125963,1468
125964,1468
125965,1468
125966,1468
125967,1468
125968,1468
125969,1468
125970,1468
125971,1468
125972,1468
125973,1468
125974,1468
125975,1468
125976,1468
125977,1468
125978,1468
125979,1468
125980,1468
125981,1468
125982,1468
125983,1468
125984,1468
125985,1468
125986,1468
125987,1468
125988,1468
125989,1468
125990,1468
125991,1468
125992,1468
125993,1468
125994,1468
125995,1468
125996,1468
125997,1468
125998,1468
125999,1468
126000,1468
126001,1468
126002,1468
126003,1468
126004,1468
126005,1468
126006,1468
126007,1468
126008,1468
126009,1468
126010,1468
126011,1468
126012,1468
126013,1468
126014,1468
126015,1468
126016,1468
126017,1468
126018,1468
126019,1468
126020,1468
126021,1468
126022,1468
126023,1468
126024,1468
126025,1468
126026,1468
126027,1468
126028,1468
126029,1468
126030,1468
126031,1468
126032,1468
126033,920
126034,920
126035,920
126036,920
126037,1468
126038,1468
126039,1468
126040,1468
126041,1468
126042,1468
126043,1468
126044,1468
126045,1468
126046,1468
126047,1468
126048,1468
126049,1468
126050,1468
126051,1468
126052,1468
126053,1468
126054,108
126055,1468
126056,1468
126057,1468
126058,1468
126059,1468
126060,1468
126061,1468
126062,1468
126063,1468
126064,1468
126065,1468
126066,1858
126067,920
126068,920
126069,920
126070,1858
126071,1858
126072,1858
126073,920
126074,920
126075,1468
126076,1468
126077,1468
126078,1468
126079,1468
126080,1468
126081,1468
126082,1468
126083,1468
126084,1468
126085,1468
126086,1468
126087,1468
126088,1468
126089,1468
126090,1468
126091,1468
126092,1468
126093,1468
126094,1468
126095,1468
126096,1468
126097,1468
126098,1468
126099,1468
126100,1468
126101,1468
126102,1858
126103,920
126104,1858
126105,1858
126106,1858
126107,1858
126108,1858
126109,1858
126110,1858
126111,1468
126112,920
126113,920
126114,1468
126115,1468
126116,1468
126117,1468
126118,1468
126119,1468
126120,1468
126121,1468
126122,1468
126123,1468
126124,1468
126125,1468
126126,1468
126127,1468
126128,96
126129,1468
126130,1468
126131,1468
126132,1468
126133,1468
126134,1468
126135,1468
126136,1468
126137,1468
126138,1468
126139,1468
126140,920
126141,1858
126142,1858
126143,1858
126144,1858
126145,1858
126146,1858
126147,1858
126148,1858
126149,1858
126150,1468
126151,920
126152,1468
126153,1468
126154,1468
126155,1468
126156,1468
126157,1468
126158,1468
126159,1468
126160,1468
126161,1468
126162,1468
126163,1468
126164,1468
126165,1468
126166,150
126167,1468
126168,1468
126169,1468
126170,1468
126171,1468
126172,1468
126173,1468
126174,1468
126175,1468
126176,1468
126177,1858
126178,920
126179,1858
126180,920
126181,920
126182,920
126183,920
126184,920
126185,1858
126186,1858
126187,1858
126188,1468
126189,1468
126190,920
126191,1468
126192,1468
126193,1468
126194,1468
126195,1468
126196,1468
126197,1468
126198,1468
126199,1468
126200,1468
126201,1468
126202,1468
126203,1468
126204,1468
126205,1468
126206,1468
126207,1468
126208,1468
126209,1468
126210,1468
126211,1468
126212,1468
126213,1468
126214,1468
126215,920
126216,920
126217,920
126218,920
126219,920
126220,920
126221,920
126222,920
126223,920
126224,920
126225,1858
126226,1858
126227,1468
126228,920
126229,1468
126230,1468
126231,1468
126232,1468
126233,1468
126234,1468
126235,1468
126236,1468
126237,1468
126238,1468
126239,1468
126240,1468
126241,1468
126242,1468
126243,1468
126244,1468
126245,1468
126246,1468
126247,1468
126248,1468
126249,1468
126250,1468
126251,1468
126252,920
126253,920
126254,920
126255,1858
126256,1858
126257,920
126258,1858
126259,920
126260,920
126261,1858
126262,920
126263,920
126264,1858
126265,1468
126266,1468
126267,920
126268,1468
126269,1468
126270,1468
126271,1468
126272,1468
126273,1468
126274,1468
126275,1468
126276,1468
126277,1468
126278,1468
126279,1468
126280,1468
126281,1468
126282,1468
126283,1468
126284,1468
126285,1468
126286,1468
126287,1468
126288,1468
126289,920
126290,920
126291,920
126292,920
126293,920
126294,1858
126295,920
126296,1858
126297,1858
126298,920
126299,920
126300,920
126301,1858
126302,920
126303,1468
126304,1468
126305,920
126306,1468
126307,1468
126308,1468
126309,1468
126310,1468
126311,1468
126312,1468
126313,1468
126314,1468
126315,1468
126316,1468
126317,1468
126318,1468
126319,1468
126320,1468
126321,1468
126322,1468
126323,1468
126324,1468
126325,1468
126326,920
126327,920
126328,920
126329,920
126330,1858
126331,920
126332,920
126333,920
126334,920
126335,920
126336,1858
126337,1858
126338,920
126339,1858
126340,920
126341,920
126342,1468
126343,920
126344,1468
126345,1468
126346,1468
126347,1468
126348,1468
126349,1468
126350,1468
126351,1468
126352,1468
126353,1468
126354,1468
126355,1468
126356,1468
126357,1468
126358,1468
126359,1468
126360,1468
126361,1468
126362,920
126363,920
126364,1468
126365,920
126366,920
126367,1858
126368,920
126369,920
126370,920
126371,920
126372,920
126373,920
126374,920
126375,920
126376,920
126377,1858
126378,920
126379,920
126380,1468
126381,1468
126382,1468
126383,1468
126384,1468
126385,1468
126386,1468
126387,1468
126388,1468
126389,1468
126390,1468
126391,1468
126392,1468
126393,1468
126394,1468
126395,1468
126396,1468
126397,920
126398,1468
126399,920
126400,920
126401,1468
126402,920
126403,920
126404,920
126405,920
126406,920
126407,920
126408,920
126409,920
126410,920
126411,1858
126412,920
126413,1858
126414,920
126415,920
126416,1468
126417,1468
126418,1468
126419,1468
126420,1468
126421,1468
126422,1468
126423,1468
126424,1468
126425,1468
126426,1468
126427,1468
126428,1468
126429,1468
126430,1468
126431,1468
126432,920
126433,1468
126434,920
126435,1468
126436,920
126437,1468
126438,1468
126439,920
126440,1858
126441,920
126442,1858
126443,1858
126444,920
126445,920
126446,920
126447,1858
126448,920
126449,1858
126450,920
126451,920
126452,1468
126453,1468
126454,1468
126455,1468
126456,1468
126457,1468
126458,1468
126459,1468
126460,1468
126461,1468
126462,1468
126463,1468
126464,1468
126465,1468
126466,1468
126467,920
126468,1468
126469,920
126470,1468
126471,920
126472,920
126473,920
126474,920
126475,920
126476,920
126477,1858
126478,1858
126479,920
126480,920
126481,920
126482,1858
126483,920
126484,920
126485,920
126486,1468
126487,1468
126488,1468
126489,1468
126490,1468
126491,1468
126492,1468
126493,1468
126494,1468
126495,1468
126496,1468
126497,1468
126498,1468
126499,1468
126500,920
126501,1468
126502,920
126503,1468
126504,920
126505,920
126506,1468
126507,920
126508,920
126509,920
126510,920
126511,1858
126512,920
126513,920
126514,920
126515,1858
126516,920
126517,920
126518,920
126519,1468
126520,1468
126521,1468
126522,1468
126523,1468
126524,1468
126525,1468
126526,1468
126527,1468
126528,1468
126529,1468
126530,1468
126531,1468
126532,1468
126533,920
126534,1468
126535,1468
126536,920
126537,920
126538,920
126539,1468
126540,920
126541,920
126542,920
126543,920
126544,920
126545,920
126546,920
126547,920
126548,920
126549,920
126550,920
126551,920
126552,1468
126553,1468
126554,1468
126555,1468
126556,1468
126557,1468
126558,1468
126559,1468
126560,1468
126561,1468
126562,1468
126563,1468
126564,920
126565,1468
126566,1468
126567,920
126568,920
126569,920
126570,920
126571,1468
126572,920
126573,920
126574,920
126575,1468
126576,1468
126577,920
126578,920
126579,1468
126580,920
126581,920
126582,1468
126583,1468
126584,1468
126585,1468
126586,1468
126587,1468
126588,1468
126589,1468
126590,1468
126591,1468
126592,1468
126593,920
126594,1468
126595,1468
126596,920
126597,920
126598,920
126599,920
126600,920
126601,1468
126602,920
126603,1468
126604,1468
126605,1468
126606,920
126607,1468
126608,920
126609,920
126610,920
126611,1468
126612,1468
126613,1468
126614,1468
126615,1468
126616,1468
126617,1468
126618,1468
126619,1468
126620,1468
126621,920
126622,1468
126623,1468
126624,1468
126625,920
126626,920
126627,920
126628,920
126629,920
126630,920
126631,1468
126632,1468
126633,1468
126634,920
126635,920
126636,920
126637,920
126638,1468
126639,1468
126640,1468
126641,1468
126642,1468
126643,1468
126644,1468
126645,1468
126646,1468
126647,1468
126648,920
126649,1468
126650,1468
126651,1468
126652,920
126653,920
126654,920
126655,1468
126656,920
126657,920
126658,920
126659,920
126660,920
126661,920
126662,1468
126663,1468
126664,1468
126665,1468
126666,1468
126667,1468
126668,1468
126669,1468
126670,1468
126671,920
126672,920
126673,1468
126674,1468
126675,1468
126676,1468
126677,920
126678,920
126679,920
126680,920
126681,920
126682,920
126683,1468
126684,1468
126685,1468
126686,1468
126687,1468
126688,1468
126689,1468
126690,1468
126691,1468
126692,1468
126693,1468
126694,920
126695,920
126696,1468
126697,1468
126698,1468
126699,1468
126700,1468
126701,1468
126702,920
126703,920
126704,1468
126705,1468
126706,1468
126707,1468
126708,1468
126709,1468
126710,1468
126711,1468
126712,1468
126713,1468
126714,1468
126715,920
126716,920
126717,920
126718,920
126719,920
126720,920
126721,1468
126722,1468
126723,1468
126724,1468
126725,1468
126726,1468
126727,1468
126728,1468
126729,1468
126730,1468
126731,1468
126732,1468
126733,1468
126734,1468
126735,1468
126736,1468
126737,1468
126738,1468
126739,1468
126740,1468
126741,1468
126742,1468
126743,1468
126744,1468
126745,1468
126746,1468
126747,1468
126748,1468
126749,1468
126750,1468
126751,1468
126752,1468
126753,1468
126754,1468
126755,1468
126756,1468
126757,1468
126758,1468
126759,1468
126760,1468
126761,1468
126762,1468
126763,1468
126764,1468
126765,1468
126766,1468
126767,1468
126768,1468
126769,1468
126770,1468
126771,1468
126772,1468
126773,21
126774,1468
126775,1468
126776,1468
126777,1468
126778,1468
126779,1468
126780,1468
126781,1468
126782,1468
126783,1468
126784,127
126785,1468
126786,1468
126787,1468
126788,1468
126789,1468
126790,120
126791,123
126792,143
126793,1468
126794,1468
126795,1468
126796,1468
126797,1468
126798,1468
126799,1468
126800,1468
126801,139
126802,115
126803,154
126804,1468
126805,1468
126806,1468
126807,1468
126808,1468
126809,1468
126810,1468
126811,1468
126812,1468
126813,1468
126814,1468
126815,1468
126816,1468
126817,1468
126818,1468
126819,107
126820,62
126821,1468
126822,1468
126823,1468
126824,1468
126825,1468
126826,1468
126827,1468
126828,1468
126829,1468
126830,1468
126831,1468
126832,1468
126833,1468
126834,1468
126835,1468
126836,1468
126837,1468
126838,1468
126839,1468
126840,1468
126841,101
126842,137
126843,1468
126844,1468
126845,1468
126846,1468
126847,1468
126848,1468
126849,1468
126850,1468
126851,1468
126852,1468
126853,1468
126854,1468
126855,1468
126856,1468
126857,1468
126858,1468
126859,1468
126860,1468
126861,1468
126862,1468
126863,1468
126864,1468
126865,108
126866,1468
126867,1468
126868,1468
126869,1468
126870,1468
126871,1468
126872,1468
126873,1468
126874,1468
126875,1468
126876,1468
126877,1468
126878,1468
126879,1468
126880,1468
126881,1468
126882,1468
126883,1468
126884,1468
126885,1468
126886,1468
126887,1468
126888,1468
126889,1468
126890,1468
126891,1468
126892,109
126893,1468
126894,1468
126895,1468
126896,1468
126897,1468
126898,1468
126899,1468
126900,1468
126901,1468
126902,1468
126903,1468
126904,1468
126905,1468
126906,1468
126907,1468
126908,1468
126909,1468
126910,1468
126911,1468
126912,1468
126913,1468
126914,1468
126915,1468
126916,1468
126917,1468
126918,1468
126919,1468
126920,1468
126921,1468
126922,1468
126923,1468
126924,1468
126925,1468
126926,1468
126927,1468
126928,1468
126929,1468
126930,1468
126931,1468
126932,1468
126933,1468
126934,1468
126935,1468
126936,1468
126937,1468
126938,1468
126939,1468
126940,1468
126941,1468
126942,1468
126943,1468
126944,1468
126945,1468
126946,1468
126947,1468
126948,1468
126949,1468
126950,1468
126951,1468
126952,1468
126953,1468
126954,1468
126955,1468
126956,1468
126957,1468
126958,1468
126959,1468
126960,1468
126961,1468
126962,1468
126963,1468
126964,1468
126965,1468
126966,1468
126967,1468
126968,1468
126969,1468
126970,1468
126971,1468
126972,1468
126973,1468
126974,1468
126975,1468
126976,1468
126977,1468
126978,1468
126979,1468
126980,1468
126981,1468
126982,1468
126983,1468
126984,1468
126985,1468
126986,1468
126987,1468
126988,1468
126989,1468
126990,1468
126991,1468
126992,1468
126993,1468
126994,1468
126995,1468
126996,1468
126997,1468
126998,1468
126999,1468
127000,1468
127001,1468
127002,1468
127003,1468
127004,1468
127005,1468
127006,1468
127007,1468
127008,1468
127009,1468
127010,1468
127011,1468
127012,1468
127013,1468
127014,1468
127015,1468
127016,1468
127017,1468
127018,108
127019,1468
127020,1468
127021,1468
127022,1468
127023,1468
127024,1468
127025,1468
127026,1468
127027,1468
127028,1468
127029,1468
127030,1468
127031,1468
127032,1468
127033,920
127034,920
127035,920
127036,1468
127037,1468
127038,1468
127039,1468
127040,1468
127041,1468
127042,1468
127043,1468
127044,1468
127045,1468
127046,1468
127047,1468
127048,1468
127049,1468
127050,1468
127051,1468
127052,1468
127053,1468
127054,1468
127055,1468
127056,1468
127057,1468
127058,1468
127059,1468
127060,1468
127061,1468
127062,1468
127063,1468
127064,1468
127065,1468
127066,920
127067,920
127068,920
127069,920
127070,1858
127071,1858
127072,920
127073,920
127074,920
127075,1468
127076,1468
127077,1468
127078,1468
127079,1468
127080,1468
127081,1468
127082,1468
127083,1468
127084,1468
127085,1468
127086,1468
127087,1468
127088,1468
127089,1468
127090,98
127091,1468
127092,1468
127093,1468
127094,1468
127095,1468
127096,1468
127097,1468
127098,1468
127099,1468
127100,1468
127101,1468
127102,920
127103,920
127104,1858
127105,1858
127106,1858
127107,1858
127108,1858
127109,1858
127110,1858
127111,920
127112,920
127113,1468
127114,1468
127115,1468
127116,1468
127117,1468
127118,1468
127119,1468
127120,1468
127121,1468
127122,1468
127123,1468
127124,1468
127125,1468
127126,1468
127127,1468
127128,1468
127129,1468
127130,1468
127131,1468
127132,1468
127133,1468
127134,1468
127135,1468
127136,1468
127137,1468
127138,1468
127139,920
127140,920
127141,1858
127142,1858
127143,1858
127144,1858
127145,1858
127146,1858
127147,1858
127148,1858
127149,1468
127150,920
127151,920
127152,1468
127153,1468
127154,1468
127155,1468
127156,1468
127157,1468
127158,1468
127159,1468
127160,1468
127161,1468
127162,1468
127163,1468
127164,1468
127165,1468
127166,1468
127167,1468
127168,1468
127169,1468
127170,1468
127171,1468
127172,1468
127173,1468
127174,1468
127175,1468
127176,1468
127177,920
127178,1858
127179,1858
127180,920
127181,920
127182,920
127183,920
127184,1858
127185,1858
127186,1858
127187,1858
127188,1468
127189,920
127190,1468
127191,1468
127192,1468
127193,1468
127194,1468
127195,1468
127196,1468
127197,1468
127198,1468
127199,1468
127200,1468
127201,1468
127202,1468
127203,1468
127204,1468
127205,1468
127206,1468
127207,1468
127208,1468
127209,1468
127210,1468
127211,1468
127212,1468
127213,1468
127214,920
127215,920
127216,920
127217,920
127218,920
127219,920
127220,920
127221,920
127222,920
127223,920
127224,920
127225,1858
127226,1468
127227,1468
127228,920
127229,1468
127230,1468
127231,1468
127232,1468
127233,1468
127234,1468
127235,1468
127236,1468
127237,1468
127238,1468
127239,1468
127240,1468
127241,1468
127242,95
127243,1468
127244,1468
127245,1468
127246,1468
127247,1468
127248,1468
127249,1468
127250,1468
127251,1468
127252,1468
127253,920
127254,920
127255,920
127256,1858
127257,1858
127258,920
127259,920
127260,920
127261,1858
127262,920
127263,920
127264,920
127265,1468
127266,1468
127267,920
127268,1468
127269,1468
127270,1468
127271,1468
127272,1468
127273,1468
127274,1468
127275,1468
127276,1468
127277,1468
127278,1468
127279,1468
127280,154
127281,84
127282,1468
127283,1468
127284,1468
127285,1468
127286,1468
127287,1468
127288,1468
127289,1468
127290,1468
127291,920
127292,920
127293,920
127294,920
127295,1858
127296,920
127297,1858
127298,1858
127299,1858
127300,920
127301,920
127302,920
127303,920
127304,920
127305,1468
127306,920
127307,1468
127308,1468
127309,1468
127310,1468
127311,1468
127312,1468
127313,1468
127314,1468
127315,1468
127316,1468
127317,1468
127318,1468
127319,85
127320,105
127321,1468
127322,1468
127323,1468
127324,1468
127325,1468
127326,1468
127327,1468
127328,920
127329,920
127330,920
127331,920
127332,1468
127333,920
127334,920
127335,920
127336,920
127337,920
127338,1858
127339,1858
127340,920
127341,920
127342,1858
127343,920
127344,1468
127345,920
127346,1468
127347,1468
127348,1468
127349,1468
127350,1468
127351,1468
127352,1468
127353,1468
127354,1468
127355,1468
127356,1468
127357,1468
127358,132
127359,1468
127360,1468
127361,1468
127362,1468
127363,1468
127364,1468
127365,920
127366,920
127367,920
127368,920
127369,920
127370,920
127371,1858
127372,920
127373,920
127374,920
127375,920
127376,920
127377,920
127378,920
127379,920
127380,1858
127381,920
127382,920
127383,920
127384,1468
127385,1468
127386,1468
127387,1468
127388,1468
127389,1468
127390,1468
127391,1468
127392,1468
127393,1468
127394,1468
127395,119
127396,1468
127397,1468
127398,1468
127399,1468
127400,1468
127401,1468
127402,920
127403,920
127404,1468
127405,920
127406,1468
127407,920
127408,920
127409,920
127410,920
127411,920
127412,920
127413,920
127414,920
127415,920
127416,920
127417,920
127418,1858
127419,920
127420,920
127421,1468
127422,1468
127423,1468
127424,1468
127425,1468
127426,1468
127427,1468
127428,1468
127429,1468
127430,1468
127431,1468
127432,1468
127433,1468
127434,1468
127435,1468
127436,920
127437,1468
127438,920
127439,1468
127440,920
127441,1468
127442,920
127443,920
127444,920
127445,1858
127446,1858
127447,920
127448,920
127449,1858
127450,920
127451,1858
127452,920
127453,1468
127454,920
127455,1468
127456,1468
127457,1468
127458,1468
127459,1468
127460,1468
127461,1468
127462,1468
127463,1468
127464,1468
127465,1468
127466,1468
127467,1468
127468,1468
127469,1468
127470,920
127471,920
127472,1468
127473,920
127474,1468
127475,920
127476,920
127477,920
127478,920
127479,920
127480,1858
127481,1858
127482,920
127483,920
127484,920
127485,920
127486,1858
127487,920
127488,920
127489,920
127490,1468
127491,1468
127492,1468
127493,1468
127494,1468
127495,1468
127496,1468
127497,1468
127498,1468
127499,1468
127500,1468
127501,1468
127502,1468
127503,1468
127504,920
127505,1468
127506,1468
127507,920
127508,920
127509,920
127510,1468
127511,920
127512,1468
127513,920
127514,920
127515,1858
127516,920
127517,1858
127518,920
127519,1858
127520,1858
127521,920
127522,920
127523,920
127524,1468
127525,1468
127526,1468
127527,1468
127528,1468
127529,1468
127530,1468
127531,1468
127532,1468
127533,1468
127534,1468
127535,1468
127536,920
127537,1468
127538,1468
127539,920
127540,920
127541,920
127542,1468
127543,920
127544,920
127545,1468
127546,920
127547,920
127548,920
127549,920
127550,920
127551,920
127552,920
127553,920
127554,920
127555,1468
127556,1468
127557,1468
127558,1468
127559,1468
127560,1468
127561,1468
127562,1468
127563,1468
127564,1468
127565,1468
127566,1468
127567,1468
127568,920
127569,1468
127570,1468
127571,920
127572,920
127573,920
127574,920
127575,1468
127576,1468
127577,920
127578,920
127579,920
127580,1468
127581,1468
127582,920
127583,1468
127584,920
127585,920
127586,920
127587,1468
127588,1468
127589,1468
127590,1468
127591,1468
127592,1468
127593,1468
127594,1468
127595,1468
127596,1468
127597,1468
127598,920
127599,1468
127600,1468
127601,1468
127602,920
127603,920
127604,1468
127605,920
127606,1468
127607,920
127608,1468
127609,1468
127610,1468
127611,1468
127612,920
127613,920
127614,920
127615,920
127616,1468
127617,1468
127618,1468
127619,1468
127620,1468
127621,1468
127622,1468
127623,1468
127624,1468
127625,1468
127626,1468
127627,920
127628,1468
127629,1468
127630,1468
127631,920
127632,920
127633,920
127634,920
127635,920
127636,1468
127637,1468
127638,1468
127639,920
127640,920
127641,920
127642,920
127643,1468
127644,1468
127645,1468
127646,1468
127647,1468
127648,1468
127649,1468
127650,1468
127651,1468
127652,1468
127653,920
127654,1468
127655,1468
127656,1468
127657,1468
127658,920
127659,920
127660,1468
127661,920
127662,920
127663,920
127664,920
127665,920
127666,920
127667,920
127668,1468
127669,1468
127670,1468
127671,1468
127672,1468
127673,1468
127674,1468
127675,1468
127676,1468
127677,1468
127678,920
127679,1468
127680,1468
127681,1468
127682,1468
127683,920
127684,920
127685,920
127686,920
127687,920
127688,920
127689,920
127690,1468
127691,1468
127692,1468
127693,1468
127694,1468
127695,1468
127696,1468
127697,1468
127698,1468
127699,1468
127700,1468
127701,920
127702,920
127703,1468
127704,1468
127705,1468
127706,1468
127707,1468
127708,920
127709,920
127710,920
127711,1468
127712,1468
127713,1468
127714,1468
127715,1468
127716,1468
127717,1468
127718,1468
127719,1468
127720,1468
127721,1468
127722,920
127723,920
127724,920
127725,920
127726,920
127727,920
127728,920
127729,1468
127730,1468
127731,1468
127732,1468
127733,1468
127734,1468
127735,1468
127736,1468
127737,1468
127738,1468
127739,1468
127740,1468
127741,1468
127742,1468
127743,1468
127744,1468
127745,1468
127746,1468
127747,1468
127748,1468
127749,1468
127750,1468
127751,1468
127752,1468
127753,1468
127754,1468
127755,1468
127756,1468
127757,1468
127758,1468
127759,1468
127760,1468
127761,1468
127762,1468
127763,1468
127764,1468
127765,1468
127766,1468
127767,1468
127768,1468
127769,1468
127770,1468
127771,1468
127772,1468
127773,1468
127774,1468
127775,1468
127776,1468
127777,1468
127778,1468
127779,1468
127780,1468
127781,1468
127782,1468
127783,1468
127784,135
127785,1468
127786,1468
127787,1468
127788,1468
127789,1468
127790,1468
127791,1468
127792,1468
127793,1468
127794,120
127795,1468
127796,1468
127797,1468
127798,1468
127799,122
127800,132
127801,131
127802,1468
127803,1468
127804,1468
127805,1468
127806,1468
127807,1468
127808,153
127809,130
127810,113
127811,149
127812,1468
127813,1468
127814,1468
127815,1468
127816,1468
127817,1468
127818,1468
127819,1468
127820,1468
127821,1468
127822,1468
127823,1468
127824,1468
127825,1468
127826,120
127827,75
127828,142
127829,1468
127830,1468
127831,1468
127832,1468
127833,1468
127834,1468
127835,1468
127836,1468
127837,1468
127838,1468
127839,1468
127840,1468
127841,1468
127842,1468
127843,1468
127844,1468
127845,1468
127846,1468
127847,1468
127848,1468
127849,1468
127850,1468
127851,1468
127852,1468
127853,1468
127854,1468
127855,1468
127856,1468
127857,1468
127858,1468
127859,1468
127860,1468
127861,1468
127862,1468
127863,1468
127864,1468
127865,1468
127866,1468
127867,1468
127868,1468
127869,120
127870,1468
127871,1468
127872,1468
127873,1468
127874,1468
127875,1468
127876,1468
127877,1468
127878,1468
127879,1468
127880,1468
127881,1468
127882,1468
127883,1468
127884,1468
127885,1468
127886,1468
127887,1468
127888,1468
127889,1468
127890,1468
127891,1468
127892,1468
127893,1468
127894,1468
127895,79
127896,1468
127897,1468
127898,1468
127899,1468
127900,1468
127901,1468
127902,1468
127903,1468
127904,1468
127905,1468
127906,1468
127907,1468
127908,1468
127909,1468
127910,1468
127911,1468
127912,1468
127913,1468
127914,1468
127915,1468
127916,1468
127917,1468
127918,1468
127919,1468
127920,1468
127921,1468
127922,1468
127923,72
127924,1468
127925,1468
127926,1468
127927,1468
127928,1468
127929,1468
127930,1468
127931,1468
127932,1468
127933,1468
127934,1468
127935,1468
127936,1468
127937,1468
127938,1468
127939,1468
127940,1468
127941,1468
127942,1468
127943,1468
127944,1468
127945,1468
127946,1468
127947,1468
127948,1468
127949,1468
127950,1468
127951,1468
127952,1468
127953,1468
127954,1468
127955,1468
127956,1468
127957,1468
127958,1468
127959,1468
127960,1468
127961,1468
127962,1468
127963,1468
127964,1468
127965,1468
127966,1468
127967,1468
127968,1468
127969,1468
127970,1468
127971,1468
127972,1468
127973,1468
127974,1468
127975,1468
127976,1468
127977,1468
127978,1468
127979,1468
127980,1468
127981,1468
127982,1468
127983,1468
127984,1468
127985,1468
127986,1468
127987,1468
127988,1468
127989,1468
127990,1468
127991,1468
127992,1468
127993,1468
127994,1468
127995,1468
127996,1468
127997,1468
127998,1468
127999,1468
128000,1468
128001,1468
128002,1468
128003,1468
128004,1468
128005,1468
128006,1468
128007,1468
128008,1468
128009,1468
128010,1468
128011,1468
128012,1468
128013,1468
128014,1468
128015,1468
128016,1468
128017,1468
128018,1468
128019,1468
128020,1468
128021,1468
128022,1468
128023,1468
128024,1468
128025,1468
128026,1468
128027,1468
128028,1468
128029,1468
128030,1468
128031,1468
128032,1468
128033,1468
128034,1468
128035,1468
128036,1468
128037,1468
128038,1468
128039,1468
128040,1468
128041,1468
128042,1468
128043,1468
128044,1468
128045,1468
128046,1468
128047,1468
128048,1468
128049,1468
128050,1468
128051,1468
128052,1468
128053,1468
128054,1468
128055,1468
128056,1468
128057,1468
128058,1468
128059,1468
128060,1468
128061,1468
128062,1468
128063,1468
128064,1468
128065,1468
128066,1468
128067,920
128068,920
128069,920
128070,920
128071,920
128072,920
128073,920
128074,920
128075,1468
128076,1468
128077,1468
128078,1468
128079,1468
128080,1468
128081,1468
128082,1468
128083,1468
128084,1468
128085,1468
128086,1468
128087,1468
128088,1468
128089,1468
128090,1468
128091,1468
128092,1468
128093,1468
128094,1468
128095,1468
128096,1468
128097,1468
128098,1468
128099,1468
128100,1468
128101,1468
128102,1468
128103,920
128104,920
128105,1858
128106,1858
128107,1858
128108,1858
128109,1858
128110,1858
128111,920
128112,920
128113,1468
128114,1468
128115,1468
128116,1468
128117,1468
128118,1468
128119,1468
128120,1468
128121,1468
128122,1468
128123,1468
128124,1468
128125,1468
128126,1468
128127,1468
128128,89
128129,1468
128130,1468
128131,1468
128132,1468
128133,1468
128134,1468
128135,1468
128136,1468
128137,1468
128138,1468
128139,1468
128140,920
128141,920
128142,1858
128143,1858
128144,1858
128145,1858
128146,1858
128147,1858
128148,1858
128149,1468
128150,1468
128151,920
128152,1468
128153,1468
128154,1468
128155,1468
128156,1468
128157,1468
128158,1468
128159,1468
128160,1468
